"fcc_unique_id","job_title","queried_salary","job_type","skill","company_id"
"161_18b6c9d5c740e622","Data Scientist","80000-99999","data_scientist","['TensorFlow', 'Microsoft Project', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'Scala', 'SAS', 'SQL', 'Excel', 'Tableau', 'Big Data', 'Natural Language Processing', 'Spark', 'SPSS', 'Visio', 'Python']","c_2155"
"162_f54837e1fe3c9a9b","Data Scientist","80000-99999","data_scientist","['Data Mining', 'Project Management', 'R', 'SAS', 'SQL', 'Teradata', 'Tableau', 'Python']","c_244"
"163_0f68f0d34ef9c0fb","Lead Data Scientist","80000-99999","data_scientist","['PL/SQL', 'Data Mining', 'Machine Learning', 'R', 'Weka', 'MATLAB', 'Oracle', 'Python']","c_110"
"164_48337f40cc18bca7","Data Scientist","80000-99999","data_scientist","['Machine Learning', 'SPSS', 'R', 'SAS', 'Python', 'Tableau']","c_597"
"165_9d83b799a20643e5","Data Scientist","80000-99999","data_scientist","['Project Management', 'R', 'SAP', 'SAS', 'SQL', 'Tableau', 'SPSS', 'QlikView', 'MATLAB']","c_1865"
"166_a0fd6831fbc65cb1","Data Scientist","80000-99999","data_scientist","","c_2042"
"167_31527ac80e94b412","IRES - Data Scientist (AS0003XO)","80000-99999","data_scientist","['Linux', 'Red Hat Enterprise Linux', 'CompTIA Security+', 'R', 'C/C++', 'SQL', 'JSON', 'MCSD', 'C#', 'Ruby', 'Kafka', 'Java', '.Net', 'Shell Scripting', 'Python', 'Elasticsearch']","c_1289"
"168_31527ac80e94b412","IRES - Data Scientist","80000-99999","data_scientist","['Linux', 'Red Hat Enterprise Linux', 'CompTIA Security+', 'R', 'C/C++', 'SQL', 'JSON', 'MCSD', 'C#', 'Ruby', 'Kafka', 'Java', '.Net', 'Shell Scripting', 'Python', 'Elasticsearch']","c_1289"
"169_518acc75d1476dc2","Data Scientist","80000-99999","data_scientist","['Data Mining', 'Machine Learning', 'Power BI', 'R', 'Microsoft Office', 'Python', 'Data Science']","c_2196"
"170_5bcd1ef0a7f4fb99","AVP - Data Scientist - New York, NY","80000-99999","data_scientist","['Java', 'Hive', 'Spark', 'Machine Learning', 'Hadoop', 'MATLAB', 'Data Science']","c_457"
"171_863616e2a9258604","Scientist, Data (Machine Learning)","80000-99999","data_scientist","['Data Mining', 'Machine Learning']","c_2044"
"172_a6ecb44bea23e5cd","Data Scientist (Masters-Level)","80000-99999","data_scientist","['JavaScript', 'R', 'SQL', 'Python']","c_1232"
"173_0da3ed18c20a248d","Data Scientist","80000-99999","data_scientist","['Hive', 'Machine Learning', 'Hadoop', 'Scripting', 'R', 'Scala', 'SAS', 'SQL', 'Big Data', 'Java', 'Natural Language Processing', 'Spark', 'Python']","c_685"
"174_0b1e6cf5554fe288","Data Scientist","80000-99999","data_scientist","","c_2020"
"175_2dd390c3a48a7ed0","Associate, Data Scientist, Healthcare","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"176_18d033cdaf819056","Data Scientist","80000-99999","data_scientist","['Statistical Software', 'Microsoft Powerpoint', 'Machine Learning', 'Power BI', 'R', 'Statisical Analysis', 'SAS', 'SQL', 'Minitab', 'Tableau', 'Big Data', 'STATA', 'Natural Language Processing', 'Alteryx', 'GIS', 'Python']","c_440"
"177_5fae468f83f616ed","Data Scientist","80000-99999","data_scientist","['Pig', 'Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Power BI', 'R', 'SQL', 'Tableau', 'Spark', 'Python', 'AWS']","c_220"
"178_36ccedc5bfdf19b1","Principal Data Scientist","80000-99999","data_scientist","['Machine Learning', 'R', 'Azure', 'Data Science', 'Python']","c_588"
"179_36ccedc5bfdf19b1","Principal Data Scientist","80000-99999","data_scientist","['Machine Learning', 'R', 'Azure', 'Data Science', 'Python']","c_589"
"180_a660817a30d4f882","Data Scientist","80000-99999","data_scientist","['Data Mining', 'Machine Learning', 'SPSS', 'R', 'SAS', 'Data Science']","c_1094"
"181_761c44c17d636bfe","Machine Learning / Artificial Intelligence Scientist","80000-99999","data_scientist","['TensorFlow', 'Linux', 'AI', 'Microsoft SQL Server', 'Machine Learning', 'Hadoop', 'Scala', 'Oracle', 'SQL', 'Teradata', 'Spark', 'Software Development', 'Python', 'DB2']","c_823"
"182_e59e92e9b6fcfcb2","Data Scientist/Developer - Senior","80000-99999","data_scientist","['Microsoft SQL Server', 'R', 'SQL', '.Net', 'C#', 'QlikView', 'Software Development', 'REST']","c_140"
"183_a3d79a6d43cd3473","Senior Data Scientist","80000-99999","data_scientist","['Machine Learning', 'Analysis Skills', 'Data Science']","c_1684"
"184_0b36151008d4674f","Data Scientist","80000-99999","data_scientist","","c_522"
"185_b4ae64835618776c","Electric Vehicle Infrastructure Modeling and Data Scientist...","80000-99999","data_scientist","['Project Management', 'R', 'C/C++', 'Java', 'MATLAB', 'Python']","c_1373"
"186_05de1bb29b7bb370","Pharmacy Analytics Translator (Data Scientist)","80000-99999","data_scientist","['Statistical Software', 'Hive', 'R', 'SAS', 'SQL', 'Tableau', 'Big Data', 'Spark', 'QlikView', 'Python']","c_976"
"187_a504df730fdf5ff4","Data Scientist III","80000-99999","data_scientist","['Statistical Software', 'AI', 'Data Mining', 'Microsoft Powerpoint', 'SAS', 'SQL', 'Tableau', 'Microsoft Word', 'Python']","c_416"
"188_4e041af1d0af1bc8","Computer Science Data Scientist","80000-99999","data_scientist","['Machine Learning', 'TS/SCI Clearance', 'Hadoop', 'R', 'Scala', 'Kafka', 'Tableau', 'Splunk', 'Java', 'Big Data', 'Spark', 'Data Warehouse', 'Design Experience', 'Docker', 'Python']","c_323"
"189_aeb15e43a6800b9d","Human Capital Data Scientist","80000-99999","data_scientist","['Survival Analysis', 'Microsoft Powerpoint', 'XML', 'Project Management', 'R', 'Statisical Analysis', 'SAS', 'Oracle', 'SQL', 'Excel', 'Microsoft Office', 'HTML5', 'Tableau', 'SPSS', 'NoSQL', 'MATLAB', 'Python']","c_1216"
"190_2df6a1e69a70a1e7","Lead Data Scientist","80000-99999","data_scientist","['Big Data', 'AI', 'Data Mining', 'R', 'Python']","c_493"
"191_4a2d2fbadf14d480","Junior Data Scientist","80000-99999","data_scientist","['R', 'SAS', 'SQL', 'Tableau', 'Predictive Analytics', 'Python']","c_1107"
"192_ed716871ce36e212","Data Scientist","80000-99999","data_scientist","['AI', 'Machine Learning', 'R', 'Python']","c_2104"
"193_9e215d88a6b33622","Cyber Defense Data Scientist","80000-99999","data_scientist","['IAT', 'Kafka', 'Cloud Computing', 'IDS', 'IAT Level II', 'Python']","c_617"
"194_916ff25d86c6fe24","Data Scientist- (Machine Learning & Artificial Intelligence)","80000-99999","data_scientist","['TensorFlow', 'Statistical Software', 'AI', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SAS', 'SQL', 'Java', 'Natural Language Processing', 'Spark', 'SPSS', 'Python']","c_1987"
"195_60e25d98d86a84d8","Data Scientist","80000-99999","data_scientist","['Linux', 'Red Hat Enterprise Linux', 'CompTIA Security+', 'R', 'C/C++', 'SQL', 'JSON', 'MCSD', 'C#', 'Ruby', 'Kafka', 'Java', '.Net', 'Shell Scripting', 'Python', 'Elasticsearch']","c_1012"
"196_08991578dc942c4c","Data Scientist/Computational Biologist","80000-99999","data_scientist","['Data Mining', 'Machine Learning', 'R', 'Bioinformatics', 'Clinical Trials', 'Java', 'AWS']","c_1916"
"197_e5627ae4ca628ab2","Senior Data Scientist - Pricing & Inventory Models","80000-99999","data_scientist","['Big Data', 'Machine Learning', 'Python', 'SQL']","c_394"
"198_adb688ce0f76ec43","Research Scientist/Data Scientist","80000-99999","data_scientist","['Microsoft Powerpoint', 'Machine Learning', 'SPSS', 'Data Analysis', 'R', 'Python']","c_1893"
"199_380370149c755c2d","Senior Data Scientist","80000-99999","data_scientist","['Machine Learning', 'Power BI', 'R', 'Azure', 'SDLC', 'SAS', 'SQL', 'Tableau', 'Software Development', 'Python']","c_270"
"200_9e215d88a6b33622","Data Scientist","80000-99999","data_scientist","['Quantitative Analysis', 'TS/SCI Clearance', 'R', 'SAS', 'Oracle', 'C/C++', 'SQL', 'Excel', 'Tableau', 'STATA', 'SPSS', 'QlikView', 'MATLAB', 'Python']","c_617"
"201_f37511fc55a3e95b","Principal Data Scientist","80000-99999","data_scientist","['Data Mining', 'Machine Learning', 'R', 'SQL', 'Java', 'SSL', 'Natural Language Processing', 'Spark', 'DNS', 'Python', 'TCP/IP', 'TCP']","c_822"
"202_f6ce40c91e89f80b","Data Scientist","80000-99999","data_scientist","['Machine Learning', 'R', 'Python', 'SQL']","c_644"
"203_9e215d88a6b33622","Data Scientist - Secret Clearance Required","80000-99999","data_scientist","['Quantitative Analysis', 'Visual Basic', 'R', 'Oracle', 'C/C++', 'Excel', 'SQL', 'Tableau', 'ArcGIS', 'Troubleshooting', 'QlikView', 'Python', 'GIS']","c_617"
"204_2dd390c3a48a7ed0","Sr. Associate, NLP, Data Scientist","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'OOP', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"205_2dd390c3a48a7ed0","Sr. Associate, Data Scientist, NLP","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'OOP', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"206_e15c9978061d7044","Scientist, Machine Learning","80000-99999","data_scientist","['Machine Learning']","c_1702"
"207_a4dc7e0df363b529","Data Scientist","80000-99999","data_scientist","['Machine Learning', 'C/C++', 'SQL', 'Big Data', 'Splunk', 'Design Experience', 'MATLAB', 'Military Experience', 'Data Mining', 'Hadoop', 'Java', 'Shell Scripting', 'Python']","c_1168"
"208_f161bd11bb997f0a","Machine Learning and Artificial Intelligence Scientist","80000-99999","data_scientist","['AI', 'Machine Learning']","c_250"
"209_83c92b97b871710a","IT - Healthcare Information Data Scientist","80000-99999","data_scientist","['Data Mining', 'XML', 'SQL', 'Design Experience']","c_1300"
"210_1e9cc2318c796627","Data Scientist","80000-99999","data_scientist","['Machine Learning', 'Power BI', 'R', 'Statisical Analysis', 'SAS', 'SQL', 'Tableau', 'Data Warehouse', '""Drivers License""', 'Python']","c_165"
"211_8bca0d413588e106","Machine Learning Scientist","80000-99999","data_scientist","['Linux', 'Machine Learning', 'Image Processing', 'C/C++', 'Microsoft Office', 'Java', 'Medical Imaging', 'MATLAB']","c_1787"
"212_867d82af62a0e5c1","Data Scientist","80000-99999","data_scientist","['Statistical Software', 'Data Mining', 'SAS']","c_1786"
"213_867d82af62a0e5c1","Data Scientist","80000-99999","data_scientist","['Customer Segmentation', 'Hadoop', 'R', 'Marketing', 'SAS', 'Digital Marketing', 'Python', 'SQL']","c_1786"
"214_339359a1f59909e5","Machine Learning Scientist","80000-99999","data_scientist","['Machine Learning', 'Image Processing']","c_1485"
"215_c5c99ec01e2125aa","Sr Staff Data Scientist","80000-99999","data_scientist","['Machine Learning', 'Scripting', 'R', 'Weka', 'C/C++', 'SQL', 'MATLAB', 'Python']","c_863"
"216_ba923b146fa75d0d","Data Science and Machine Learning, 2019 Undergraduate Intern...","80000-99999","data_scientist","['TensorFlow', 'Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'C/C++', 'Microsoft Office', 'Natural Language Processing', 'Python']","c_1919"
"217_b589eccf8d852c21","Data Scientist","80000-99999","data_scientist","['Machine Learning', 'C/C++', 'Big Data', 'Natural Language Processing', 'Data Analysis', 'Information Security', 'Data Mining', 'Network', 'Scala', 'Kafka', 'Java', 'Spark', 'Python']","c_1459"
"218_2dd390c3a48a7ed0","Director, Data Scientist","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"219_9e215d88a6b33622","Data Scientist - TS/SCI Required","80000-99999","data_scientist","['TS/SCI Clearance', 'Visual Basic', 'Hadoop', 'R', 'SQL', 'Troubleshooting', 'Python']","c_617"
"220_ba923b146fa75d0d","Data Science and Machine Learning, 2019 Undergraduate Intern","80000-99999","data_scientist","['TensorFlow', 'Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'C/C++', 'Microsoft Office', 'Python', 'OOP']","c_1919"
"221_9e215d88a6b33622","Analytics & Cognitive – Data Scientist – Solution Specialist...","80000-99999","data_scientist","['Machine Learning', 'XML', 'Perl', 'R', 'C/C++', 'SQL', 'JSON', 'Natural Language Processing', 'PL/SQL', 'SPSS', 'Data Analysis', 'MATLAB', 'Visual Basic', 'Hadoop', 'SAS', 'Microsoft Access', 'QlikView', 'Python', 'Elasticsearch']","c_617"
"222_8844f3447ed4e2d6","Associate Research Scientist, Machine Learning & Statistics,...","80000-99999","data_scientist","['Machine Learning']","c_1776"
"223_5507a64404691526","Senior Statistician/Data Scientist","80000-99999","data_scientist","['Statistical Software', 'Machine Learning', 'R', 'SAS', 'C/C++', 'Quantitative Research', 'SQL', 'Tableau', 'Java', 'STATA', 'SPSS', 'Git', 'NoSQL', 'MATLAB', 'Python']","c_941"
"224_f89deb5a97c7738a","Machine Learning Intern","80000-99999","data_scientist","['JavaScript', 'TensorFlow', 'Machine Learning', 'Hadoop', 'Big Data', 'SaaS', 'Software Development', 'REST', 'Python']","c_50"
"225_e4ad7be5c01907fb","Sr. Data Scientist - Wholesale Banking Analytics","80000-99999","data_scientist","['Alteryx', 'Project Management', 'Microsoft Office', 'Tableau']","c_799"
"226_9197f344e23a8519","Data Scientist","80000-99999","data_scientist","['Go', 'R', 'SQL', 'Excel', 'Big Data', 'SPSS', 'PostgreSQL', 'AI', 'Microsoft Powerpoint', 'Hadoop', 'Scala', 'Marketing', 'Kafka', 'SAS', 'Oracle', 'Tableau', 'FTP', 'Redis', 'Python']","c_1843"
"227_2dd390c3a48a7ed0","Manager, Data Scientist","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"228_9e215d88a6b33622","Sr. Data Scientist Lead","80000-99999","data_scientist","","c_617"
"229_ec34037a9c92d805","Data Scientist - Process Development Drug Substance Technolo...","80000-99999","data_scientist","['Machine Learning', 'R', 'SQL', 'Tableau', 'Data Analysis', 'MATLAB', 'Leadership Experience', 'Python']","c_122"
"230_ba923b146fa75d0d","Data Science and Machine Learning, 2019 Graduate Intern","80000-99999","data_scientist","['TensorFlow', 'Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'C/C++', 'Microsoft Office', 'Python', 'OOP', 'Signal Processing']","c_1919"
"231_c1337674d5dece43","Data Scientist","80000-99999","data_scientist","['TensorFlow', 'Machine Learning', 'Scala', 'R', 'C/C++', 'Java', 'Spark']","c_232"
"232_0a30b1a1341d4225","Machine Learning Evangelist","80000-99999","data_scientist","['Machine Learning']","c_1773"
"233_2e55c073eaa56262","Associate, Artificial Intelligence & Machine Learning","80000-99999","data_scientist","['Pig', 'TensorFlow', 'Hive', 'Machine Learning', 'C/C++', 'SQL', 'Big Data', 'Natural Language Processing', 'Data Analysis', 'OOP', 'AI', 'Hadoop', 'Scripting', 'Kafka', 'HBase', 'Java', 'Cassandra', 'MongoDB', 'Spark']","c_270"
"234_c3ac8a769db6950f","Scientist, Applied Machine Learning & Artificial Intelligenc...","80000-99999","data_scientist","['AI', 'Machine Learning', 'R', 'Python', 'AWS']","c_1126"
"235_ba923b146fa75d0d","Data Science and Machine Learning, 2019 Graduate Intern","80000-99999","data_scientist","['TensorFlow', 'Time Management', 'Machine Learning', 'Microsoft Powerpoint', 'Project Management', 'C/C++', 'Microsoft Office', 'Natural Language Processing', 'Data Analysis', 'Python', 'OOP', 'Signal Processing']","c_1919"
"236_ebdab10e41fbc599","Data Scientist- Journeyman","80000-99999","data_scientist","['JavaScript', 'Pig', 'Data Mining', 'Machine Learning', 'TS/SCI Clearance', 'R', 'SQL', 'Big Data', 'GIS', 'Python', 'Elasticsearch']","c_433"
"237_194a64c267cc7ab6","Scientist 1 - Machine Learning","80000-99999","data_scientist","['AI', 'Machine Learning', 'Network', 'SAS', 'Java', 'Python']","c_825"
"238_f1374be6a45f4b8a","Research Scientist - Machine Learning","80000-99999","data_scientist","['Java', 'TensorFlow', 'AI', 'Machine Learning', 'Python', 'C/C++']","c_1060"
"239_617d7f961cfcf54a","AI Scientist - Machine Learning Focus","80000-99999","data_scientist","['TensorFlow', 'AI', 'Hadoop', 'SQL', 'Natural Language Processing', 'Spark']","c_699"
"240_2dd390c3a48a7ed0","Sr. Associate, Data Scientist, NLP, Financial Services","80000-99999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Google Cloud Platform', 'Azure', 'Solr', 'SQL', 'Natural Language Processing', 'OOP', 'Threading', 'AI', 'Image Processing', 'Git', 'Python', 'Elasticsearch', 'AWS']","c_1159"
"241_6adac0e590e49195","Data Scientist - Full Time","100000-119999","data_scientist","['Java', '.Net', 'C#', 'Machine Learning', 'Power BI', 'R', 'Python', 'SQL', 'Tableau']","c_1307"
"242_70a994275a3b9062","Data Scientist","100000-119999","data_scientist","['C/C++', 'MATLAB', 'Python']","c_858"
"243_dfc44f3b8c44a6db","Data Scientist (Full Time) - United States","100000-119999","data_scientist","['JavaScript', 'Data Mining', 'XML', 'Hadoop', 'R', 'Oracle', 'SAS', 'SQL', 'SPSS', 'Data Science', 'Python']","c_455"
"244_31a79e57308249ea","Associate Data Scientist","100000-119999","data_scientist","['TensorFlow', 'Linux', 'Machine Learning', 'Git', 'Python', 'SQL']","c_610"
"245_b6e80abbe732699d","Data Scientist","100000-119999","data_scientist","['R', 'SAS', 'Python', 'Microsoft Office']","c_893"
"246_2c62e4de04b8f952","Senior Data Scientist","100000-119999","data_scientist","['TensorFlow', 'Machine Learning', 'Git', 'MATLAB', 'Signal Processing', 'Python', 'SVN']","c_1419"
"247_f7b190e23d6955d7","Data Scientist","100000-119999","data_scientist","['Predictive Analytics', 'Machine Learning', 'R', 'Image Processing', 'Python', 'SQL', 'AWS']","c_677"
"248_4194c6669dc44266","Data Scientist","100000-119999","data_scientist","['Data Mining']","c_2053"
